mm,yy,Longitude,Latitude,Temperature
04,2014,  68.50,   24.50,   20.9
04,2014,  68.50,   25.50,   20.5
04,2014,  69.50,   19.50,   22.6
04,2014,  69.50,   20.50,   21.8
04,2014,  69.50,   21.50,   21.4
04,2014,  69.50,   22.50,   21.8
04,2014,  69.50,   23.50,   21.7
04,2014,  69.50,   24.50,   21.8
04,2014,  69.50,   25.50,   21.4
04,2014,  70.50,   19.50,   23.7
04,2014,  70.50,   20.50,   22.9
04,2014,  70.50,   21.50,   22.1
04,2014,  70.50,   22.50,   21.6
04,2014,  70.50,   23.50,   21.5
04,2014,  70.50,   24.50,   21.3
04,2014,  70.50,   25.50,   21.4
04,2014,  71.50,   19.50,   23.6
04,2014,  71.50,   20.50,   23.6
04,2014,  71.50,   21.50,   22.7
04,2014,  71.50,   22.50,   22.3
04,2014,  71.50,   23.50,   21.8
04,2014,  71.50,   24.50,   21.9
04,2014,  71.50,   25.50,   21.7
04,2014,  72.50,   19.50,   23.2
04,2014,  72.50,   20.50,   24.0
04,2014,  72.50,   21.50,   24.2
04,2014,  72.50,   22.50,   23.5
04,2014,  72.50,   23.50,   23.1
04,2014,  72.50,   24.50,   22.7
04,2014,  72.50,   25.50,   22.6
04,2014,  73.50,   19.50,   22.6
04,2014,  73.50,   20.50,   23.4
04,2014,  73.50,   21.50,   24.2
04,2014,  73.50,   22.50,   24.1
04,2014,  73.50,   23.50,   23.7
04,2014,  73.50,   24.50,   23.8
04,2014,  73.50,   25.50,   23.7
04,2014,  74.50,   19.50,   23.1
04,2014,  74.50,   20.50,   22.8
04,2014,  74.50,   21.50,   23.3
04,2014,  74.50,   22.50,   23.9
04,2014,  74.50,   23.50,   23.7
04,2014,  74.50,   24.50,   23.8
04,2014,  74.50,   25.50,   23.9
05,2014,  68.50,   19.50,   25.0
05,2014,  68.50,   20.50,   25.3
05,2014,  68.50,   21.50,   25.3
05,2014,  68.50,   22.50,   24.7
05,2014,  68.50,   23.50,   24.1
05,2014,  68.50,   24.50,   24.2
05,2014,  68.50,   25.50,   23.8
05,2014,  69.50,   19.50,   25.1
05,2014,  69.50,   20.50,   25.2
05,2014,  69.50,   21.50,   25.0
05,2014,  69.50,   22.50,   24.3
05,2014,  69.50,   23.50,   23.6
05,2014,  69.50,   24.50,   23.6
05,2014,  69.50,   25.50,   23.4
05,2014,  70.50,   19.50,   23.7
05,2014,  70.50,   20.50,   24.0
05,2014,  70.50,   21.50,   24.1
05,2014,  70.50,   22.50,   23.7
05,2014,  70.50,   23.50,   23.3
05,2014,  70.50,   24.50,   23.3
05,2014,  70.50,   25.50,   23.0
05,2014,  71.50,   19.50,   23.5
05,2014,  71.50,   20.50,   24.1
05,2014,  71.50,   21.50,   24.4
05,2014,  71.50,   22.50,   24.0
05,2014,  71.50,   23.50,   23.2
05,2014,  71.50,   24.50,   23.2
05,2014,  71.50,   25.50,   22.5
05,2014,  72.50,   19.50,   24.4
05,2014,  72.50,   20.50,   24.5
05,2014,  72.50,   21.50,   24.2
05,2014,  72.50,   22.50,   23.5
05,2014,  72.50,   23.50,   23.2
05,2014,  72.50,   24.50,   23.4
05,2014,  72.50,   25.50,   23.1
05,2014,  73.50,   19.50,   25.0
05,2014,  73.50,   20.50,   25.2
05,2014,  73.50,   21.50,   25.2
05,2014,  73.50,   22.50,   24.5
05,2014,  73.50,   23.50,   23.9
05,2014,  73.50,   24.50,   23.8
05,2014,  73.50,   25.50,   23.4
05,2014,  74.50,   19.50,   25.1
05,2014,  74.50,   20.50,   25.8
05,2014,  74.50,   21.50,   25.9
05,2014,  74.50,   22.50,   25.3
05,2014,  74.50,   23.50,   24.7
05,2014,  74.50,   24.50,   24.5
05,2014,  74.50,   25.50,   24.0
06,2014,  68.50,   19.50,   25.8
06,2014,  68.50,   20.50,   26.3
06,2014,  68.50,   21.50,   26.3
06,2014,  68.50,   22.50,   26.4
06,2014,  68.50,   23.50,   26.5
06,2014,  68.50,   24.50,   26.4
06,2014,  68.50,   25.50,   26.4
06,2014,  69.50,   19.50,   24.1
06,2014,  69.50,   20.50,   24.8
06,2014,  69.50,   21.50,   25.8
06,2014,  69.50,   22.50,   26.5
06,2014,  69.50,   23.50,   26.6
06,2014,  69.50,   24.50,   26.7
06,2014,  69.50,   25.50,   26.3
06,2014,  70.50,   19.50,   25.4
06,2014,  70.50,   20.50,   25.0
06,2014,  70.50,   21.50,   25.2
06,2014,  70.50,   22.50,   26.0
06,2014,  70.50,   23.50,   26.4
06,2014,  70.50,   24.50,   26.6
06,2014,  70.50,   25.50,   27.0
06,2014,  71.50,   19.50,   25.3
06,2014,  71.50,   20.50,   25.4
06,2014,  71.50,   21.50,   25.0
06,2014,  71.50,   22.50,   25.5
06,2014,  71.50,   23.50,   26.2
06,2014,  71.50,   24.50,   26.3
06,2014,  71.50,   25.50,   26.6
06,2014,  72.50,   19.50,   25.1
06,2014,  72.50,   20.50,   26.2
06,2014,  72.50,   21.50,   26.5
06,2014,  72.50,   22.50,   26.1
06,2014,  72.50,   23.50,   26.2
06,2014,  72.50,   24.50,   26.7
06,2014,  72.50,   25.50,   26.8
06,2014,  73.50,   19.50,   23.7
06,2014,  73.50,   20.50,   25.0
06,2014,  73.50,   21.50,   25.3
06,2014,  73.50,   22.50,   25.3
06,2014,  73.50,   23.50,   25.2
06,2014,  73.50,   24.50,   25.9
06,2014,  73.50,   25.50,   27.0
06,2014,  74.50,   19.50,   23.8
06,2014,  74.50,   20.50,   24.1
06,2014,  74.50,   21.50,   25.7
06,2014,  74.50,   22.50,   26.7
06,2014,  74.50,   23.50,   26.3
06,2014,  74.50,   24.50,   26.6
06,2014,  74.50,   25.50,   26.8
07,2014,  68.50,   19.50,   24.9
07,2014,  68.50,   20.50,   25.2
07,2014,  68.50,   21.50,   25.4
07,2014,  68.50,   22.50,   25.6
07,2014,  68.50,   23.50,   25.9
07,2014,  68.50,   24.50,   26.4
07,2014,  68.50,   25.50,   26.5
07,2014,  69.50,   19.50,   24.5
07,2014,  69.50,   20.50,   24.9
07,2014,  69.50,   21.50,   25.4
07,2014,  69.50,   22.50,   25.5
07,2014,  69.50,   23.50,   25.8
07,2014,  69.50,   24.50,   26.4
07,2014,  69.50,   25.50,   26.4
07,2014,  70.50,   19.50,   24.3
07,2014,  70.50,   20.50,   24.6
07,2014,  70.50,   21.50,   25.0
07,2014,  70.50,   22.50,   25.3
07,2014,  70.50,   23.50,   25.3
07,2014,  70.50,   24.50,   25.8
07,2014,  70.50,   25.50,   26.0
07,2014,  71.50,   19.50,   24.4
07,2014,  71.50,   20.50,   24.8
07,2014,  71.50,   21.50,   25.2
07,2014,  71.50,   22.50,   25.1
07,2014,  71.50,   23.50,   25.1
07,2014,  71.50,   24.50,   25.5
07,2014,  71.50,   25.50,   25.7
07,2014,  72.50,   19.50,   24.6
07,2014,  72.50,   20.50,   25.0
07,2014,  72.50,   21.50,   25.2
07,2014,  72.50,   22.50,   25.0
07,2014,  72.50,   23.50,   24.9
07,2014,  72.50,   24.50,   25.2
07,2014,  72.50,   25.50,   25.3
07,2014,  73.50,   19.50,   24.6
07,2014,  73.50,   20.50,   25.3
07,2014,  73.50,   21.50,   25.5
07,2014,  73.50,   22.50,   25.4
07,2014,  73.50,   23.50,   25.4
07,2014,  73.50,   24.50,   25.8
07,2014,  73.50,   25.50,   25.8
07,2014,  74.50,   19.50,   24.0
07,2014,  74.50,   20.50,   24.9
07,2014,  74.50,   21.50,   25.8
07,2014,  74.50,   22.50,   25.9
07,2014,  74.50,   23.50,   26.1
07,2014,  74.50,   24.50,   26.5
07,2014,  74.50,   25.50,   26.6
08,2014,  68.50,   19.50,   23.5
08,2014,  68.50,   20.50,   24.0
08,2014,  68.50,   21.50,   24.6
08,2014,  68.50,   22.50,   24.7
08,2014,  68.50,   23.50,   24.7
08,2014,  68.50,   24.50,   25.3
08,2014,  68.50,   25.50,   25.7
08,2014,  69.50,   19.50,   23.2
08,2014,  69.50,   20.50,   23.7
08,2014,  69.50,   21.50,   24.2
08,2014,  69.50,   22.50,   24.4
08,2014,  69.50,   23.50,   24.5
08,2014,  69.50,   24.50,   25.1
08,2014,  69.50,   25.50,   25.5
08,2014,  70.50,   19.50,   23.1
08,2014,  70.50,   20.50,   23.6
08,2014,  70.50,   21.50,   24.1
08,2014,  70.50,   22.50,   24.3
08,2014,  70.50,   23.50,   24.4
08,2014,  70.50,   24.50,   24.9
08,2014,  70.50,   25.50,   25.2
08,2014,  71.50,   19.50,   22.6
08,2014,  71.50,   20.50,   23.2
08,2014,  71.50,   21.50,   23.7
08,2014,  71.50,   22.50,   23.7
08,2014,  71.50,   23.50,   23.9
08,2014,  71.50,   24.50,   24.5
08,2014,  71.50,   25.50,   24.9
08,2014,  72.50,   19.50,   22.5
08,2014,  72.50,   20.50,   22.9
08,2014,  72.50,   21.50,   23.5
08,2014,  72.50,   22.50,   23.5
08,2014,  72.50,   23.50,   23.6
08,2014,  72.50,   24.50,   24.2
08,2014,  72.50,   25.50,   24.6
08,2014,  73.50,   19.50,   22.9
08,2014,  73.50,   20.50,   23.4
08,2014,  73.50,   21.50,   23.9
08,2014,  73.50,   22.50,   23.8
08,2014,  73.50,   23.50,   23.8
08,2014,  73.50,   24.50,   24.2
08,2014,  73.50,   25.50,   24.6
08,2014,  74.50,   19.50,   23.1
08,2014,  74.50,   20.50,   23.4
08,2014,  74.50,   21.50,   23.7
08,2014,  74.50,   22.50,   23.6
08,2014,  74.50,   23.50,   23.8
08,2014,  74.50,   24.50,   24.2
08,2014,  74.50,   25.50,   24.6
09,2014,  68.50,   19.50,   22.4
09,2014,  68.50,   20.50,   22.4
09,2014,  68.50,   21.50,   22.9
09,2014,  68.50,   22.50,   23.1
09,2014,  68.50,   23.50,   23.4
09,2014,  68.50,   24.50,   23.5
09,2014,  68.50,   25.50,   23.6
09,2014,  69.50,   19.50,   23.0
09,2014,  69.50,   20.50,   22.7
09,2014,  69.50,   21.50,   22.8
09,2014,  69.50,   22.50,   23.2
09,2014,  69.50,   23.50,   23.3
09,2014,  69.50,   24.50,   23.4
09,2014,  69.50,   25.50,   23.5
09,2014,  70.50,   19.50,   23.6
09,2014,  70.50,   20.50,   23.2
09,2014,  70.50,   21.50,   22.8
09,2014,  70.50,   22.50,   22.9
09,2014,  70.50,   23.50,   23.2
09,2014,  70.50,   24.50,   23.2
09,2014,  70.50,   25.50,   23.5
09,2014,  71.50,   19.50,   23.7
09,2014,  71.50,   20.50,   23.6
09,2014,  71.50,   21.50,   23.0
09,2014,  71.50,   22.50,   22.9
09,2014,  71.50,   23.50,   22.9
09,2014,  71.50,   24.50,   23.3
09,2014,  71.50,   25.50,   23.4
09,2014,  72.50,   19.50,   22.8
09,2014,  72.50,   20.50,   23.5
09,2014,  72.50,   21.50,   23.3
09,2014,  72.50,   22.50,   22.4
09,2014,  72.50,   23.50,   22.5
09,2014,  72.50,   24.50,   22.6
09,2014,  72.50,   25.50,   23.1
09,2014,  73.50,   19.50,   22.0
09,2014,  73.50,   20.50,   22.7
09,2014,  73.50,   21.50,   23.1
09,2014,  73.50,   22.50,   22.7
09,2014,  73.50,   23.50,   22.1
09,2014,  73.50,   24.50,   22.3
09,2014,  73.50,   25.50,   22.5
09,2014,  74.50,   19.50,   21.4
09,2014,  74.50,   20.50,   21.4
09,2014,  74.50,   21.50,   22.4
09,2014,  74.50,   22.50,   23.1
09,2014,  74.50,   23.50,   22.5
09,2014,  74.50,   24.50,   22.4
09,2014,  74.50,   25.50,   22.5
10,2014,  68.50,   19.50,   22.2
10,2014,  68.50,   20.50,   22.7
10,2014,  68.50,   21.50,   22.8
10,2014,  68.50,   22.50,   22.6
10,2014,  68.50,   23.50,   22.2
10,2014,  68.50,   24.50,   22.4
10,2014,  68.50,   25.50,   22.5
10,2014,  69.50,   19.50,   22.3
10,2014,  69.50,   20.50,   22.7
10,2014,  69.50,   21.50,   23.0
10,2014,  69.50,   22.50,   22.7
10,2014,  69.50,   23.50,   22.5
10,2014,  69.50,   24.50,   22.7
10,2014,  69.50,   25.50,   22.8
10,2014,  70.50,   19.50,   22.6
10,2014,  70.50,   20.50,   23.0
10,2014,  70.50,   21.50,   23.2
10,2014,  70.50,   22.50,   22.7
10,2014,  70.50,   23.50,   22.5
10,2014,  70.50,   24.50,   22.7
10,2014,  70.50,   25.50,   22.8
10,2014,  71.50,   19.50,   22.4
10,2014,  71.50,   20.50,   22.9
10,2014,  71.50,   21.50,   23.2
10,2014,  71.50,   22.50,   22.9
10,2014,  71.50,   23.50,   22.7
10,2014,  71.50,   24.50,   22.7
10,2014,  71.50,   25.50,   22.8
10,2014,  72.50,   19.50,   22.3
10,2014,  72.50,   20.50,   22.7
10,2014,  72.50,   21.50,   23.0
10,2014,  72.50,   22.50,   22.8
10,2014,  72.50,   23.50,   22.7
10,2014,  72.50,   24.50,   22.8
10,2014,  72.50,   25.50,   22.9
10,2014,  73.50,   19.50,   21.9
10,2014,  73.50,   20.50,   22.3
10,2014,  73.50,   21.50,   22.5
10,2014,  73.50,   22.50,   22.5
10,2014,  73.50,   23.50,   22.6
10,2014,  73.50,   24.50,   22.8
10,2014,  73.50,   25.50,   23.1
10,2014,  74.50,   19.50,   22.4
10,2014,  74.50,   20.50,   22.6
10,2014,  74.50,   21.50,   22.8
10,2014,  74.50,   22.50,   22.5
10,2014,  74.50,   23.50,   22.4
10,2014,  74.50,   24.50,   22.7
10,2014,  74.50,   25.50,   23.0
11,2014,  68.50,   19.50,   18.2
11,2014,  68.50,   20.50,   17.8
11,2014,  68.50,   21.50,   18.9
11,2014,  68.50,   22.50,   19.1
11,2014,  68.50,   23.50,   18.9
11,2014,  68.50,   24.50,   18.6
11,2014,  68.50,   25.50,   17.9
11,2014,  69.50,   19.50,   18.5
11,2014,  69.50,   20.50,   18.4
11,2014,  69.50,   21.50,   18.0
11,2014,  69.50,   22.50,   18.9
11,2014,  69.50,   23.50,   18.7
11,2014,  69.50,   24.50,   18.6
11,2014,  69.50,   25.50,   18.2
11,2014,  70.50,   19.50,   18.7
11,2014,  70.50,   20.50,   18.0
11,2014,  70.50,   21.50,   17.8
11,2014,  70.50,   22.50,   17.4
11,2014,  70.50,   23.50,   18.4
11,2014,  70.50,   24.50,   18.2
11,2014,  70.50,   25.50,   17.9
11,2014,  71.50,   19.50,   18.4
11,2014,  71.50,   20.50,   18.3
11,2014,  71.50,   21.50,   17.5
11,2014,  71.50,   22.50,   17.9
11,2014,  71.50,   23.50,   17.8
11,2014,  71.50,   24.50,   18.4
11,2014,  71.50,   25.50,   18.2
11,2014,  72.50,   19.50,   18.5
11,2014,  72.50,   20.50,   19.4
11,2014,  72.50,   21.50,   19.3
11,2014,  72.50,   22.50,   18.3
11,2014,  72.50,   23.50,   18.5
11,2014,  72.50,   24.50,   18.4
11,2014,  72.50,   25.50,   18.9
11,2014,  73.50,   19.50,   18.3
11,2014,  73.50,   20.50,   19.0
11,2014,  73.50,   21.50,   19.5
11,2014,  73.50,   22.50,   19.1
11,2014,  73.50,   23.50,   18.2
11,2014,  73.50,   24.50,   18.2
11,2014,  73.50,   25.50,   17.6
11,2014,  74.50,   19.50,   19.3
11,2014,  74.50,   20.50,   18.8
11,2014,  74.50,   21.50,   18.6
11,2014,  74.50,   22.50,   18.3
11,2014,  74.50,   23.50,   17.6
11,2014,  74.50,   24.50,   17.6
11,2014,  74.50,   25.50,   18.0
12,2014,  68.50,   19.50,   14.6
12,2014,  68.50,   20.50,   15.2
12,2014,  68.50,   21.50,   15.0
12,2014,  68.50,   22.50,   14.2
12,2014,  68.50,   23.50,   13.6
12,2014,  68.50,   24.50,   13.5
12,2014,  68.50,   25.50,   13.0
12,2014,  69.50,   19.50,   14.3
12,2014,  69.50,   20.50,   14.7
12,2014,  69.50,   21.50,   14.2
12,2014,  69.50,   22.50,   13.4
12,2014,  69.50,   23.50,   13.0
12,2014,  69.50,   24.50,   13.0
12,2014,  69.50,   25.50,   12.8
12,2014,  70.50,   19.50,   14.1
12,2014,  70.50,   20.50,   14.4
12,2014,  70.50,   21.50,   13.9
12,2014,  70.50,   22.50,   13.1
12,2014,  70.50,   23.50,   12.9
12,2014,  70.50,   24.50,   13.2
12,2014,  70.50,   25.50,   13.0
12,2014,  71.50,   19.50,   13.7
12,2014,  71.50,   20.50,   14.1
12,2014,  71.50,   21.50,   14.0
12,2014,  71.50,   22.50,   13.3
12,2014,  71.50,   23.50,   13.0
12,2014,  71.50,   24.50,   13.1
12,2014,  71.50,   25.50,   12.7
12,2014,  72.50,   19.50,   13.5
12,2014,  72.50,   20.50,   14.2
12,2014,  72.50,   21.50,   14.2
12,2014,  72.50,   22.50,   13.4
12,2014,  72.50,   23.50,   13.0
12,2014,  72.50,   24.50,   12.8
12,2014,  72.50,   25.50,   12.3
12,2014,  73.50,   19.50,   13.5
12,2014,  73.50,   20.50,   13.9
12,2014,  73.50,   21.50,   13.6
12,2014,  73.50,   22.50,   12.7
12,2014,  73.50,   23.50,   12.3
12,2014,  73.50,   24.50,   12.3
12,2014,  73.50,   25.50,   11.9
12,2014,  74.50,   19.50,   13.7
12,2014,  74.50,   20.50,   13.7
12,2014,  74.50,   21.50,   13.2
12,2014,  74.50,   22.50,   12.1
12,2014,  74.50,   23.50,   11.7
12,2014,  74.50,   24.50,   11.6
12,2014,  74.50,   25.50,   11.3
